date,id,question,question_norm,research_tokens,model,prompt_type,forecast,closure_date,end_date,volume_num,liquidity_num,yes_price,no_price,days_to_end,abs_diff,resolution,forecast_mean_prompt,forecast_mean_all,,,,
24/08/2025,537135,Will Ap win the most seats in the next Norwegian parliamentary election?,will ap win the most seats in the next norwegian parliamentary election?,10326,google_gemma_3_27b_it_free,CoT,0.45,08/09/2025,08/09/2025,137984.2431,24509.3108,0.79,0.19,15,0.34,1,0.433333333,0.422727273,,,,
24/08/2025,537135,Will Ap win the most seats in the next Norwegian parliamentary election?,will ap win the most seats in the next norwegian parliamentary election?,10326,deepseek_deepseek_chat_v3_0324_free,Zero-shot,NA,08/09/2025,08/09/2025,137984.2431,24509.3108,0.79,0.19,15,NA,1,0.41,0.422727273,,,,
24/08/2025,537135,Will Ap win the most seats in the next Norwegian parliamentary election?,will ap win the most seats in the next norwegian parliamentary election?,10326,deepseek_deepseek_chat_v3_0324_free,CoT,0.55,08/09/2025,08/09/2025,137984.2431,24509.3108,0.79,0.19,15,0.24,1,0.433333333,0.422727273,,,,
24/08/2025,537135,Will Ap win the most seats in the next Norwegian parliamentary election?,will ap win the most seats in the next norwegian parliamentary election?,10326,deepseek_deepseek_r1_free,Zero-shot,0.45,08/09/2025,08/09/2025,137984.2431,24509.3108,0.79,0.19,15,0.34,1,0.41,0.422727273,,,,
24/08/2025,537135,Will Ap win the most seats in the next Norwegian parliamentary election?,will ap win the most seats in the next norwegian parliamentary election?,10326,deepseek_deepseek_r1_free,CoT,0.4,08/09/2025,08/09/2025,137984.2431,24509.3108,0.79,0.19,15,0.39,1,0.433333333,0.422727273,,,,
24/08/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9848,openai_gpt_4o_mini,Zero-shot,0.25,08/09/2025,08/09/2025,271725.8688,38181.4277,0.003,0.996,15,0.247,0,0.23,0.24,,,,
24/08/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9848,openai_gpt_4o_mini,CoT,0.25,08/09/2025,08/09/2025,271725.8688,38181.4277,0.003,0.996,15,0.247,0,0.25,0.24,,,,
24/08/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9848,openai_gpt_3_5_turbo_0613,Zero-shot,0.2,08/09/2025,08/09/2025,271725.8688,38181.4277,0.003,0.996,15,0.197,0,0.23,0.24,,,,
24/08/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9848,openai_gpt_3_5_turbo_0613,CoT,0.25,08/09/2025,08/09/2025,271725.8688,38181.4277,0.003,0.996,15,0.247,0,0.25,0.24,,,,
24/08/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9848,google_gemma_3_12b_it,Zero-shot,0.25,08/09/2025,08/09/2025,271725.8688,38181.4277,0.003,0.996,15,0.247,0,0.23,0.24,,,,
24/08/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9848,google_gemma_3_12b_it,CoT,0.25,08/09/2025,08/09/2025,271725.8688,38181.4277,0.003,0.996,15,0.247,0,0.25,0.24,,,,
24/08/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9848,google_gemma_3_27b_it_free,Zero-shot,0.25,08/09/2025,08/09/2025,271725.8688,38181.4277,0.003,0.996,15,0.247,0,0.23,0.24,,,,
24/08/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9848,google_gemma_3_27b_it_free,CoT,0.25,08/09/2025,08/09/2025,271725.8688,38181.4277,0.003,0.996,15,0.247,0,0.25,0.24,,,,
24/08/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9848,deepseek_deepseek_chat_v3_0324_free,Zero-shot,NA,08/09/2025,08/09/2025,271725.8688,38181.4277,0.003,0.996,15,NA,0,0.23,0.24,,,,
24/08/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9848,deepseek_deepseek_chat_v3_0324_free,CoT,NA,08/09/2025,08/09/2025,271725.8688,38181.4277,0.003,0.996,15,NA,0,0.25,0.24,,,,
24/08/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9848,deepseek_deepseek_r1_free,Zero-shot,0.2,08/09/2025,08/09/2025,271725.8688,38181.4277,0.003,0.996,15,0.197,0,0.23,0.24,,,,
24/08/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9848,deepseek_deepseek_r1_free,CoT,0.25,08/09/2025,08/09/2025,271725.8688,38181.4277,0.003,0.996,15,0.247,0,0.25,0.24,,,,
24/08/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10491,openai_gpt_4o_mini,Zero-shot,0.25,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.999,15,0.25,0,0.27,0.265,,,,
24/08/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10491,openai_gpt_4o_mini,CoT,0.2,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.999,15,0.2,0,0.26,0.265,,,,
24/08/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10491,openai_gpt_3_5_turbo_0613,Zero-shot,0.35,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.999,15,0.35,0,0.27,0.265,,,,
24/08/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10491,openai_gpt_3_5_turbo_0613,CoT,0.35,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.999,15,0.35,0,0.26,0.265,,,,
24/08/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10491,google_gemma_3_12b_it,Zero-shot,0.35,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.999,15,0.35,0,0.27,0.265,,,,
24/08/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10491,google_gemma_3_12b_it,CoT,0.35,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.999,15,0.35,0,0.26,0.265,,,,
24/08/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10491,google_gemma_3_27b_it_free,Zero-shot,0.25,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.999,15,0.25,0,0.27,0.265,,,,
24/08/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10491,google_gemma_3_27b_it_free,CoT,0.25,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.999,15,0.25,0,0.26,0.265,,,,
24/08/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10491,deepseek_deepseek_chat_v3_0324_free,Zero-shot,NA,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.999,15,NA,0,0.27,0.265,,,,
24/08/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10491,deepseek_deepseek_chat_v3_0324_free,CoT,NA,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.999,15,NA,0,0.26,0.265,,,,
24/08/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10491,deepseek_deepseek_r1_free,Zero-shot,0.15,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.999,15,0.15,0,0.27,0.265,,,,
24/08/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10491,deepseek_deepseek_r1_free,CoT,0.15,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.999,15,0.15,0,0.26,0.265,,,,
24/08/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,9723,openai_gpt_4o_mini,Zero-shot,0.4,08/09/2025,08/09/2025,110590.2536,16800.1047,0.19,0.8,15,0.21,0,0.36,0.36,,,,
24/08/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,9723,openai_gpt_4o_mini,CoT,0.45,08/09/2025,08/09/2025,110590.2536,16800.1047,0.19,0.8,15,0.26,0,0.36,0.36,,,,
24/08/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,9723,openai_gpt_3_5_turbo_0613,Zero-shot,0.45,08/09/2025,08/09/2025,110590.2536,16800.1047,0.19,0.8,15,0.26,0,0.36,0.36,,,,
24/08/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,9723,openai_gpt_3_5_turbo_0613,CoT,0.35,08/09/2025,08/09/2025,110590.2536,16800.1047,0.19,0.8,15,0.16,0,0.36,0.36,,,,
24/08/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,9723,google_gemma_3_12b_it,Zero-shot,0.25,08/09/2025,08/09/2025,110590.2536,16800.1047,0.19,0.8,15,0.06,0,0.36,0.36,,,,
24/08/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,9723,google_gemma_3_12b_it,CoT,0.35,08/09/2025,08/09/2025,110590.2536,16800.1047,0.19,0.8,15,0.16,0,0.36,0.36,,,,
24/08/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,9723,google_gemma_3_27b_it_free,Zero-shot,0.35,08/09/2025,08/09/2025,110590.2536,16800.1047,0.19,0.8,15,0.16,0,0.36,0.36,,,,
24/08/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,9723,google_gemma_3_27b_it_free,CoT,0.35,08/09/2025,08/09/2025,110590.2536,16800.1047,0.19,0.8,15,0.16,0,0.36,0.36,,,,
24/08/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,9723,deepseek_deepseek_chat_v3_0324_free,Zero-shot,NA,08/09/2025,08/09/2025,110590.2536,16800.1047,0.19,0.8,15,NA,0,0.36,0.36,,,,
24/08/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,9723,deepseek_deepseek_chat_v3_0324_free,CoT,NA,08/09/2025,08/09/2025,110590.2536,16800.1047,0.19,0.8,15,NA,0,0.36,0.36,,,,
24/08/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,9723,deepseek_deepseek_r1_free,Zero-shot,0.35,08/09/2025,08/09/2025,110590.2536,16800.1047,0.19,0.8,15,0.16,0,0.36,0.36,,,,
24/08/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,9723,deepseek_deepseek_r1_free,CoT,0.3,08/09/2025,08/09/2025,110590.2536,16800.1047,0.19,0.8,15,0.11,0,0.36,0.36,,,,
24/08/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10236,openai_gpt_4o_mini,Zero-shot,0.25,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,15,0.25,0,0.196666667,0.193636364,,,,
24/08/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10236,openai_gpt_4o_mini,CoT,0.25,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,15,0.25,0,0.19,0.193636364,,,,
24/08/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10236,openai_gpt_3_5_turbo_0613,Zero-shot,0.25,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,15,0.25,0,0.196666667,0.193636364,,,,
24/08/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10236,openai_gpt_3_5_turbo_0613,CoT,0.25,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,15,0.25,0,0.19,0.193636364,,,,
24/08/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10236,google_gemma_3_12b_it,Zero-shot,0.25,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,15,0.25,0,0.196666667,0.193636364,,,,
24/08/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10236,google_gemma_3_12b_it,CoT,0.25,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,15,0.25,0,0.19,0.193636364,,,,
24/08/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10236,google_gemma_3_27b_it_free,Zero-shot,0.15,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,15,0.15,0,0.196666667,0.193636364,,,,
24/08/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10236,google_gemma_3_27b_it_free,CoT,0.15,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,15,0.15,0,0.19,0.193636364,,,,
24/08/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10236,deepseek_deepseek_chat_v3_0324_free,Zero-shot,0.2,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,15,0.2,0,0.196666667,0.193636364,,,,
24/08/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10236,deepseek_deepseek_chat_v3_0324_free,CoT,NA,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,15,NA,0,0.19,0.193636364,,,,
24/08/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10236,deepseek_deepseek_r1_free,Zero-shot,0.08,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,15,0.08,0,0.196666667,0.193636364,,,,
24/08/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10236,deepseek_deepseek_r1_free,CoT,0.05,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,15,0.05,0,0.19,0.193636364,,,,
24/08/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10168,openai_gpt_4o_mini,Zero-shot,0.25,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.999,15,0.25,0,0.3,0.284545455,,,,
24/08/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10168,openai_gpt_4o_mini,CoT,0.3,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.999,15,0.3,0,0.271666667,0.284545455,,,,
24/08/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10168,openai_gpt_3_5_turbo_0613,Zero-shot,0.6,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.999,15,0.6,0,0.3,0.284545455,,,,
24/08/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10168,openai_gpt_3_5_turbo_0613,CoT,0.4,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.999,15,0.4,0,0.271666667,0.284545455,,,,
24/08/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10168,google_gemma_3_12b_it,Zero-shot,0.35,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.999,15,0.35,0,0.3,0.284545455,,,,
24/08/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10168,google_gemma_3_12b_it,CoT,0.35,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.999,15,0.35,0,0.271666667,0.284545455,,,,
24/08/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10168,google_gemma_3_27b_it_free,Zero-shot,0.25,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.999,15,0.25,0,0.3,0.284545455,,,,
24/08/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10168,google_gemma_3_27b_it_free,CoT,0.25,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.999,15,0.25,0,0.271666667,0.284545455,,,,
24/08/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10168,deepseek_deepseek_chat_v3_0324_free,Zero-shot,NA,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.999,15,NA,0,0.3,0.284545455,,,,
24/08/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10168,deepseek_deepseek_chat_v3_0324_free,CoT,0.3,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.999,15,0.3,0,0.271666667,0.284545455,,,,
24/08/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10168,deepseek_deepseek_r1_free,Zero-shot,0.05,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.999,15,0.05,0,0.3,0.284545455,,,,
24/08/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10168,deepseek_deepseek_r1_free,CoT,0.03,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.999,15,0.03,0,0.271666667,0.284545455,,,,
24/08/2025,537141,Will V win the most seats in the next Norwegian parliamentary election?,will v win the most seats in the next norwegian parliamentary election?,9443,openai_gpt_4o_mini,Zero-shot,0.25,08/09/2025,08/09/2025,147653.1606,31010.93251,0,0.999,15,0.25,0,0.36,0.345454545,,,,
24/08/2025,537141,Will V win the most seats in the next Norwegian parliamentary election?,will v win the most seats in the next norwegian parliamentary election?,9443,openai_gpt_4o_mini,CoT,0.35,08/09/2025,08/09/2025,147653.1606,31010.93251,0,0.999,15,0.35,0,0.333333333,0.345454545,,,,
24/08/2025,537141,Will V win the most seats in the next Norwegian parliamentary election?,will v win the most seats in the next norwegian parliamentary election?,9443,openai_gpt_3_5_turbo_0613,Zero-shot,0.6,08/09/2025,08/09/2025,147653.1606,31010.93251,0,0.999,15,0.6,0,0.36,0.345454545,,,,
